SBNYP;26,28;2,56;2,29;0,24;0,02;83,31;0,00;33,14;;;;-2,43;0,76;-0,39;-0,11;0,95;10,49;0,82;;0,08;0,92;0,02;11,90;7,21;;109,54;11,49;;15.894.698.171,00
SBR;38,96;6,63;16,36;96,35;74,98;100,00;91,84;91,84;16,36;16,15;-0,21;-1,26;15,03;98,84;-3.837,90;4,42;588,94;458,32;588,94;0,78;0,22;4,99;-5,57;-6,24;;0,40;2,38;;568.009.528,00
SBS;6,89;4,19;10,99;1,10;0,51;35,81;24,95;12,62;5,56;7,77;2,21;0,44;1,39;335,04;-0,58;1,01;10,05;4,60;9,73;0,46;0,54;0,36;-0,85;2,74;;6,24;0,63;;4.709.382.997,41
SBSI;37,21;3,63;10,84;1,36;0,17;0,00;54,95;42,23;8,33;-7,31;-15,67;-2,55;4,58;;-0,17;;12,53;1,56;7,94;0,12;0,88;0,04;7,91;13,30;;27,39;3,43;;1.217.663.931,00
SBUX;117,19;1,54;48,87;-20,32;4,69;69,67;14,85;10,43;34,32;36,74;2,41;;5,10;1.047,60;-6,41;1,02;-41,58;9,59;42,25;-0,23;1,23;0,92;4,18;-19,57;;-5,77;2,40;;138.190.520.000,00
SC;41,23;2,13;4,49;1,75;0,26;0,00;77,49;34,03;1,97;7,89;5,92;5,24;1,53;;-0,26;;38,89;5,83;12,11;0,15;0,85;0,17;4,19;2,02;;23,62;9,19;;12.613.602.131,00
SCCO;62,64;4,31;17,34;6,12;2,74;60,37;50,69;28,18;9,64;10,35;0,72;0,46;4,89;11,93;-3,97;3,80;35,27;15,78;21,71;0,45;0,55;0,56;9,61;16,35;;10,24;3,61;;48.371.696.941,00
SCHL;33,45;1,79;-104,60;0,97;0,57;48,74;-1,32;-0,85;-66,89;-56,34;10,25;-0,15;0,88;3,46;-1,17;1,48;-0,93;-0,55;-1,79;0,59;0,41;0,65;-4,91;;;34,33;-0,32;;1.145.396.790,00
SCHN;47,39;2,38;10,33;1,63;0,88;16,40;7,28;5,31;7,53;8,32;0,78;0,17;0,55;4,52;-1,45;1,97;15,83;8,50;14,58;0,54;0,46;1,60;-2,22;;;28,99;4,59;;1.304.893.876,00
SCI;63,60;1,29;14,91;5,56;0,69;30,99;27,18;18,08;9,92;13,08;3,17;1,77;2,70;-101,58;-0,72;0,85;37,28;4,66;15,03;0,13;0,87;0,26;3,30;16,30;;11,45;4,27;;10.657.992.600,00
SCL;118,44;1,03;18,05;2,54;1,41;20,38;9,45;7,04;13,46;14,02;0,57;0,11;1,27;7,57;-2,48;1,76;14,05;7,81;11,43;0,56;0,44;1,11;1,03;10,78;;46,68;6,56;;2.660.861.196,00
SCS;13,95;3,19;44,70;1,73;0,70;29,77;2,51;1,35;24,05;25,34;1,29;0,09;0,60;3,27;-1,24;1,99;3,88;1,58;4,34;0,41;0,59;1,17;-3,23;-31,28;;8,04;0,31;;1.613.736.000,00
SCU;28,37;11,24;7,30;-36,37;1,39;100,00;40,65;23,55;4,23;3,20;-1,03;;1,72;;-1,39;;-497,97;19,02;118,60;-0,04;1,04;0,81;-7,92;47,16;;-0,78;3,88;;1.648.418.991,00
SCVL;36,78;1,25;0,03;0,00;0,00;99,81;49,82;34,76;0,02;-3,99;-4,01;-0,65;0,01;;0,00;;11,25;0,87;3,55;0,08;0,92;0,03;-59,64;-76,98;;10.103,08;1.136,46;;1.042.013.664,00
SEE;61,22;1,44;18,56;97,81;1,53;31,52;15,86;9,56;11,18;15,39;4,22;36,91;1,77;22,89;-2,18;1,29;527,08;8,23;17,12;0,02;0,98;0,86;2,14;8,44;;0,63;3,30;;9.171.940.432,00
SEIC;62,04;1,19;17,50;4,85;4,09;81,69;35,44;27,79;13,72;12,47;-1,27;-0,45;4,86;8,12;-10,57;5,63;27,70;23,38;27,74;0,84;0,16;0,84;4,77;6,16;;12,80;3,55;;8.763.678.392,00
SFBC;43,66;1,74;10,85;1,28;0,12;0,00;32,09;24,17;8,17;-9,38;-17,55;-2,74;2,62;;-0,12;;11,76;1,14;12,50;0,10;0,90;0,05;8,86;13,28;;34,20;4,02;;114.284.416,00
SFBS;73,15;1,06;20,25;3,70;0,30;0,00;58,11;45,03;15,69;3,54;-12,15;-2,86;9,12;;-0,30;;18,25;1,48;9,13;0,08;0,92;0,03;16,71;21,80;;19,79;3,61;;3.965.901.804,00
SFL;8,35;8,38;-38,03;1,14;0,29;74,67;23,69;-5,96;9,57;26,98;17,43;2,07;2,27;-28,02;-0,33;0,91;-2,99;-0,77;3,56;0,26;0,74;0,13;2,98;;;7,35;-0,22;;1.052.984.214,00
SFNC;28,27;2,48;11,72;1,01;0,13;0,00;39,60;28,72;8,50;-14,55;-23,05;-2,73;3,37;;-0,13;;8,59;1,11;6,57;0,13;0,87;0,04;20,58;28,03;;28,07;2,41;;3.061.194.334,00
SGC;24,09;1,83;10,22;1,80;0,90;35,90;8,78;6,89;8,02;10,25;2,21;0,50;0,70;2,19;-2,35;2,94;17,58;8,76;11,82;0,50;0,50;1,27;20,15;25,71;;13,40;2,36;;384.583.996,00
SGU;10,67;5,14;5,30;;0,49;10,39;8,17;5,53;3,58;4,50;0,91;;0,29;-5,04;-0,66;0,73;;9,17;78,33;0,00;0,64;1,66;-2,60;10,45;;0,00;2,01;;422.593.886,00
SHBI;17,70;2,71;13,59;1,05;0,10;0,00;30,28;21,15;9,50;-15,69;-25,18;-2,78;2,87;;-0,10;;7,70;0,72;8,22;0,09;0,91;0,03;5,34;17,22;;16,90;1,30;;208.028.100,00
SHEN;30,44;62,71;8,04;2,21;0,72;60,07;4,36;80,93;149,40;191,04;41,63;0,62;6,51;5,58;-2,22;1,24;27,50;8,94;0,50;0,33;0,67;0,11;-8,41;25,40;;13,77;3,79;;1.520.940.688,00
SHG;33,46;3,61;5,65;0,41;0,03;71,71;0,00;23,61;;;;0,98;1,33;0,89;-0,09;1,06;7,27;0,55;;0,08;0,92;0,02;8,57;8,95;;81,43;5,92;;17.285.208.472,00
SHI;24,55;5,40;1.105,69;56,37;39,66;20,68;2,48;2,03;904,21;906,51;-3,23;-0,20;22,45;533,40;-62,62;1,25;5,10;3,59;5,32;0,70;0,30;1,77;-2,69;-28,22;;0,44;0,02;;267.348.193.450,00
SHLX;12,12;13,86;8,81;;2,05;63,38;130,74;102,66;6,92;10,34;3,43;;9,04;13,54;-2,51;5,82;;23,25;25,39;0,00;1,20;0,23;-0,19;27,35;;0,00;1,38;;4.766.668.740,00
SHW;307,43;1,33;37,29;28,50;3,94;46,36;15,48;11,05;26,62;29,61;2,91;3,11;4,12;-80,57;-5,28;0,84;76,43;10,58;21,05;0,14;0,86;0,96;10,12;14,01;;10,79;8,25;;81.189.325.875,00
SID;6,66;38,65;7,39;0,85;0,40;100,00;25,60;15,98;4,61;4,94;0,34;0,06;1,18;;-0,40;;11,44;5,38;8,93;0,47;0,48;0,34;3,40;15,78;;7,88;0,90;;9.163.960.280,00
SIGI;83,37;1,20;11,84;1,73;0,49;81,67;17,49;13,15;8,90;9,24;0,34;0,07;1,56;;-0,49;;14,64;4,16;13,31;0,28;0,72;0,32;6,51;8,23;;48,10;7,04;;5.011.162.275,00
SIGIP;26,13;3,37;3,71;0,54;0,15;81,67;17,49;13,15;2,79;9,24;0,34;0,07;0,49;;-0,15;;14,64;4,16;13,31;0,28;0,72;0,32;6,51;8,23;;48,10;7,04;;5.011.162.275,00
SII;36,77;4,74;-498,99;70,08;61,05;;;;-498,99;-495,39;3,60;-0,51;;167,27;-116,61;4,27;-14,05;-12,23;-14,05;0,87;0,13;0,00;;;;0,52;-0,07;;915.139.114,00
SIMO;75,36;2,78;24,02;4,07;3,06;49,04;19,46;16,27;20,08;17,36;-2,72;-0,55;3,91;4,82;-20,18;3,99;16,94;12,75;16,47;0,75;0,25;0,78;8,35;5,77;;18,52;3,14;;2.631.960.283,68
SIRI;6,33;1,40;103,80;-10,19;2,29;50,48;10,12;2,93;30,06;40,27;10,21;;3,04;-14,18;-2,83;0,54;-9,82;2,21;8,79;-0,22;1,22;0,75;11,96;-23,79;;-0,62;0,06;;25.639.258.614,00
SIVBP;27,45;4,78;0,86;0,14;0,01;0,00;53,43;35,47;0,57;-26,44;-38,39;-9,24;0,31;;-0,01;;15,98;1,14;18,27;0,07;0,93;0,03;21,85;28,57;;198,88;31,77;;33.564.321.525,00
SJI;24,70;4,87;30,71;1,47;0,41;32,44;18,22;5,22;8,79;19,14;10,35;1,73;1,60;-44,38;-0,44;0,89;4,79;1,32;5,52;0,28;0,72;0,25;9,94;8,37;;16,78;0,80;;2.776.318.899,00
SJM;120,61;3,06;16,48;1,60;0,81;38,06;15,69;10,05;10,56;14,17;3,61;0,55;1,66;-16,13;-0,92;0,71;9,71;4,89;7,55;0,50;0,50;0,49;0,49;5,03;;75,40;7,32;;13.069.516.698,00
SJR;29,75;3,39;20,79;3,11;1,15;45,31;22,79;16,79;15,32;18,70;3,38;0,69;3,49;-52,26;-1,26;0,80;14,95;5,54;10,55;0,37;0,63;0,33;-1,81;-5,42;;9,57;1,43;;14.839.933.675,00
SJT;4,49;10,09;12,22;47,71;33,72;100,00;92,19;92,19;12,22;12,16;-0,11;-0,42;11,26;;-47,71;1,00;390,61;276,01;390,61;0,71;0,29;2,99;-14,64;-15,28;;0,09;0,37;;210.205.688,00
SJW;70,00;1,91;33,24;2,11;0,61;55,67;21,78;11,04;16,85;30,08;13,23;1,65;3,67;-16,35;-0,64;0,54;6,34;1,84;4,43;0,29;0,71;0,17;13,10;10,18;;33,21;2,11;;2.086.343.000,00
SKM;29,28;3,16;12,85;0,85;0,44;85,74;6,31;9,30;18,92;25,20;6,28;0,28;1,19;27,24;-0,54;1,09;6,61;3,40;2,08;0,51;0,49;0,37;2,42;0,52;;34,49;2,28;;18.771.024.432,00
SLB;28,09;1,78;38,44;3,08;0,96;13,49;8,78;4,72;20,67;27,54;6,86;1,02;1,81;11,93;-1,36;1,37;8,01;2,50;5,68;0,31;0,69;0,53;-7,83;;;9,13;0,73;;39.281.982.970,00
SLF;51,67;3,38;13,49;1,49;0,12;57,36;11,40;7,81;9,24;7,78;-1,46;-0,24;1,05;3,48;-0,13;;11,03;0,89;11,79;0,08;0,92;0,11;17,65;4,99;;34,72;3,83;;30.273.044.526,00
SLGN;42,85;1,26;13,89;3,41;0,70;17,25;10,53;6,43;8,47;14,29;5,82;2,34;0,89;6,41;-1,01;1,56;24,54;5,07;9,34;0,21;0,79;0,79;5,51;12,36;;12,58;3,09;;4.730.987.085,00
SLMBP;61,88;3,93;13,72;8,22;0,65;0,00;85,51;59,72;9,58;-0,40;-3,24;-2,78;8,20;;-0,65;;59,87;4,77;61,34;0,08;0,92;0,08;18,34;28,16;;7,53;4,51;;5.608.504.048,00
SLRC;18,90;8,68;10,38;0,93;0,40;100,00;91,07;69,75;7,95;9,92;1,97;0,23;7,24;;-0,40;;8,97;3,88;6,60;0,43;0,57;0,06;-3,93;1,88;;20,29;1,82;;798.729.120,00
SMBC;44,52;1,50;9,82;1,45;0,15;0,00;41,99;31,84;7,44;0,40;-7,07;-1,38;3,13;;-0,15;;14,80;1,48;12,63;0,10;0,90;0,05;13,75;15,38;;30,65;4,54;;398.066.910,00
SMFG;7,10;4,06;7,26;0,44;0,02;81,29;0,00;16,34;;;;-4,94;1,19;0,83;-0,10;1,04;6,13;0,31;;0,05;0,95;0,02;-3,50;3,52;;15,96;0,98;;48.515.551.320,00
SMG;159,61;1,58;15,79;9,47;1,81;30,70;15,16;11,11;11,57;14,58;3,00;2,45;1,75;7,26;-3,77;1,91;59,95;11,43;18,20;0,19;0,81;1,03;11,75;19,38;;16,86;10,11;;8.912.025.623,00
SMMF;24,24;2,81;7,73;1,00;0,10;0,00;39,30;28,87;5,68;-3,54;-9,22;-1,62;2,23;;-0,10;;12,90;1,24;9,83;0,10;0,90;0,04;13,81;14,24;;24,31;3,14;;314.249.784,00
SMP;42,73;2,34;11,05;1,63;0,82;30,92;11,81;6,90;6,46;7,21;0,75;0,19;0,76;4,06;-2,00;1,52;14,73;7,44;15,33;0,51;0,49;1,08;3,03;4,52;;26,26;3,87;;949.486.238,00
SNA;226,90;2,17;15,52;3,04;1,80;50,10;25,93;18,76;11,22;11,42;0,20;0,05;2,91;6,35;-3,36;2,58;19,61;11,62;16,43;0,59;0,41;0,62;1,39;5,55;;74,59;14,62;;12.245.906.450,00
SNDR;22,94;9,90;14,42;1,85;1,08;49,41;7,82;5,66;10,44;9,85;-0,59;-0,11;0,82;6,00;-1,72;1,94;12,86;7,50;11,79;0,58;0,42;1,32;2,83;8,48;;12,37;1,59;;4.075.387.348,00
SNN;38,77;1,88;65,05;3,23;1,55;74,72;16,10;10,93;44,15;48,28;4,12;0,30;7,11;5,73;-2,68;2,76;4,96;2,38;3,28;0,48;0,52;0,22;-0,32;1,79;;12,01;0,60;;17.043.412.187,00
SNP;49,87;10,77;7,07;0,43;0,22;20,92;2,20;2,45;7,87;4,88;-3,00;-0,16;0,17;-9,84;-0,31;0,93;6,08;3,07;3,53;0,50;0,50;1,25;-0,17;4,20;;115,94;7,05;;60.402.426.669,00
SNV;42,52;3,10;10,70;1,19;0,11;0,00;39,79;27,22;7,32;-7,37;-14,70;-2,39;2,91;;-0,11;;11,11;1,06;12,31;0,10;0,90;0,04;13,74;11,60;;35,77;3,97;;6.235.649.390,00
SNX;127,65;63,14;12,50;2,94;0,81;8,77;3,30;2,15;8,14;8,02;-0,11;-0,04;0,27;2,23;-7,20;1,70;23,52;6,50;16,57;0,28;0,72;3,02;13,09;20,47;;43,43;10,22;;6.627.374.306,00
SNY;52,13;6,25;16,38;1,87;1,03;68,80;23,66;18,34;12,70;13,17;0,47;0,07;3,00;7,43;-1,47;1,85;11,43;6,27;9,17;0,55;0,45;0,34;3,39;25,92;;27,85;3,18;;130.865.379.580,00
SO;66,27;3,93;22,26;2,14;0,56;47,09;24,57;14,41;13,05;22,49;9,41;1,54;3,21;-33,22;-0,60;0,82;9,61;2,50;5,83;0,26;0,74;0,17;3,10;6,79;;30,93;2,97;;70.221.327.056,00
SOI;7,54;5,57;-48,53;1,67;0,84;30,40;-12,88;-6,47;-24,38;-26,32;-1,94;0,13;3,14;6,25;-1,05;2,95;-3,44;-1,72;-5,78;0,50;0,50;0,27;48,61;;;4,51;-0,16;;344.438.510,00
SON;66,02;2,70;-34,17;3,56;1,30;19,77;6,87;-3,50;17,41;19,93;2,50;0,51;1,20;26,83;-1,94;1,17;-10,42;-3,80;9,34;0,36;0,64;1,09;1,08;-3,67;;18,53;-1,93;;6.501.242.388,00
SONA;15,09;1,33;15,79;0,94;0,12;0,00;24,93;16,26;10,30;2,15;-8,15;-0,75;2,57;;-0,12;;5,96;0,75;5,74;0,13;0,87;0,05;24,71;20,18;;16,03;0,96;;367.722.324,90
SPB;78,72;2,13;11,18;2,24;0,63;35,92;10,38;6,73;7,25;12,14;4,90;1,51;0,75;3,84;-0,96;1,94;20,02;5,67;8,33;0,28;0,72;0,84;-3,57;;;35,15;7,04;;3.347.654.592,00
SPFI;23,32;1,11;6,81;1,07;0,11;0,00;33,71;25,50;5,15;-9,09;-14,25;-2,95;1,74;;-0,11;;15,65;1,66;16,63;0,11;0,89;0,06;;;;21,88;3,42;;418.694.276,00
SPH;15,34;7,99;9,79;;0,47;30,20;13,64;7,86;5,64;12,30;6,65;;0,77;-13,74;-0,51;0,70;;4,79;14,86;0,00;0,78;0,61;-4,80;-6,35;;0,00;1,57;;959.329.852,00
SPKE;11,37;7,97;35,99;7,64;1,11;30,58;9,55;2,24;8,45;9,56;1,12;1,01;0,81;3,41;-2,47;2,46;21,22;3,08;18,61;0,15;0,62;1,38;9,15;49,94;;1,49;0,32;;404.458.188,00
SPKEP;25,94;8,43;82,10;17,43;2,53;30,58;9,55;2,24;19,27;9,56;1,12;1,01;1,84;7,77;-5,63;2,46;21,22;3,08;18,61;0,15;0,62;1,38;9,15;49,94;;1,49;0,32;;404.458.188,00
SPNS;28,49;2,27;41,18;4,09;2,25;40,71;11,31;8,95;32,61;30,60;-2,02;-0,25;3,69;14,46;-3,61;1,70;9,94;5,46;8,93;0,55;0,45;0,61;15,58;11,03;;6,96;0,69;;1.561.201.500,00
SPOK;10,59;4,72;-4,44;1,06;0,77;80,54;-16,69;-31,62;-8,41;-5,63;2,78;-0,35;1,40;3,92;-1,26;2,00;-23,83;-17,26;-23,83;0,72;0,28;0,55;-4,81;;;10,02;-2,39;;206.158.707,00
SPTN;21,25;3,69;11,24;1,01;0,35;15,59;1,08;0,70;7,34;11,45;4,11;0,56;0,08;2,22;-0,63;1,53;8,98;3,08;6,91;0,34;0,66;4,38;4,09;3,90;;21,04;1,89;;763.686.750,00
SQM;53,82;1,43;81,99;7,03;3,15;26,20;17,10;9,60;46,02;50,14;4,04;0,62;7,87;7,24;-6,84;5,12;8,57;3,84;6,34;0,45;0,55;0,40;1,01;-5,24;;7,66;0,66;;15.398.771.535,00
SR;66,17;3,89;13,66;1,27;0,38;29,52;19,55;11,39;7,96;16,08;8,12;1,29;1,56;-8,69;-0,43;0,70;9,28;2,81;5,89;0,30;0,70;0,25;-1,26;-8,33;;52,18;4,84;;3.422.004.261,00
SRCE;46,96;2,51;11,20;1,30;0,15;0,00;39,76;29,10;8,20;-3,74;-11,93;-1,90;3,26;;-0,15;;11,63;1,36;10,34;0,12;0,88;0,05;6,48;7,21;;36,04;4,19;;1.174.791.276,00
SRE;133,41;3,22;20,65;1,67;0,62;42,52;23,04;17,46;15,65;24,66;9,00;0,96;3,61;-11,99;-0,66;0,51;8,11;3,01;4,25;0,37;0,63;0,17;2,13;24,93;;79,70;6,46;;42.630.328.050,00
SRLP;17,97;14,87;41,97;;0,46;8,50;2,07;0,41;8,40;18,34;9,94;;0,17;-15,43;-0,90;0,94;;1,10;6,46;0,00;0,97;2,65;-7,67;-15,40;;0,00;0,43;;470.762.085,00
SSB;69,01;2,75;11,31;1,02;0,12;0,00;34,86;28,20;9,15;-10,99;-20,15;-2,24;3,19;;-0,12;;8,98;1,06;7,38;0,12;0,88;0,04;21,90;3,93;;67,92;6,10;;4.843.077.236,00
SSNT;6,98;14,33;39,01;2,85;1,78;41,82;2,99;2,16;28,21;22,03;-6,17;-0,62;0,84;5,39;-4,70;2,13;7,30;4,55;6,71;0,62;0,38;2,11;8,32;-13,99;;2,45;0,18;;35.850.676,00
SSSS;13,12;45,50;1,59;0,79;0,79;100,00;6.742,69;16.225,54;3,84;2,40;-1,43;-0,30;258,66;;-0,79;;49,72;49,47;20,66;1,00;0,00;0,00;;54,83;;16,55;8,23;;348.412.096,00
STAY;20,46;10,75;176,23;5,31;0,90;44,21;19,78;1,99;17,75;28,87;11,11;3,32;3,51;-1,45;-1,00;0,13;3,01;0,51;5,40;0,17;0,83;0,26;-4,10;-27,10;;3,85;0,12;;3.636.372.168,00
STBA;29,21;3,83;11,36;0,97;0,12;0,00;35,06;27,83;9,02;-4,85;-13,87;-1,49;3,16;;-0,12;;8,51;1,07;8,29;0,13;0,87;0,04;8,35;-20,63;;30,21;2,57;;1.149.252.845,00
STC;62,18;2,03;6,32;1,48;0,77;55,64;12,89;9,32;4,57;3,77;-0,79;-0,26;0,59;;-0,77;;23,42;12,20;22,50;0,52;0,48;1,31;2,39;;;42,03;9,84;;1.671.671.992,00
STL;22,70;1,23;12,48;0,93;0,15;0,00;43,17;32,57;9,42;-1,30;-10,72;-1,05;4,06;;-0,15;;7,42;1,20;8,13;0,16;0,84;0,04;22,85;27,84;;24,51;1,82;;4.374.176.500,00
STLD;66,77;1,53;9,59;2,71;1,28;21,13;14,86;10,98;7,09;8,12;1,04;0,40;1,05;3,99;-2,51;2,84;28,30;13,29;18,74;0,47;0,51;1,21;4,80;;;24,59;6,96;;13.628.685.103,00
STN;50,21;1,00;36,71;3,58;1,57;39,43;7,13;4,07;20,95;21,86;0,91;0,16;1,49;18,36;-2,40;1,32;9,74;4,27;11,16;0,44;0,56;1,05;5,11;1,85;;14,04;1,37;;5.573.601.218,00
STND;33,00;2,01;19,83;1,09;0,15;0,00;27,29;19,33;14,04;-10,95;-25,00;-1,93;3,83;;-0,15;;5,48;0,75;6,68;0,14;0,86;0,04;;;;30,38;1,66;;157.541.835,00
STNG;17,13;2,34;-67,12;0,50;0,19;57,19;18,38;-1,87;6,83;15,44;8,61;0,63;1,26;-44,21;-0,21;0,94;-0,74;-0,29;4,14;0,39;0,61;0,15;3,92;-15,44;;34,40;-0,26;;999.869.535,00
STRA;77,25;3,88;40,95;1,10;0,80;47,09;5,61;4,24;30,93;28,86;-2,02;-0,07;1,73;13,44;-0,97;1,56;2,68;1,96;2,48;0,73;0,27;0,46;18,79;16,60;;70,42;1,89;;1.897.631.460,00
STT;92,89;2,24;14,30;1,27;0,10;0,00;25,09;19,00;10,83;-68,60;-79,43;-9,30;2,72;;-0,10;;8,87;0,68;9,20;0,08;0,92;0,04;2,34;5,54;;73,27;6,50;;31.914.873.021,00
STX;90,32;2,95;15,64;42,47;2,39;27,31;13,97;12,30;13,78;16,25;2,47;7,61;1,92;29,41;-4,19;1,23;271,49;15,27;27,10;0,06;0,94;1,24;-5,22;-10,44;;2,13;5,77;;20.557.111.992,00
STXB;23,38;1,45;9,55;1,06;0,13;0,00;38,35;28,37;7,06;-3,56;-10,63;-1,60;2,71;;-0,13;;11,13;1,36;12,17;0,12;0,88;0,05;;;;22,00;2,45;;401.415.896,00
STZ;211,83;1,43;32,09;3,32;1,55;52,97;23,88;14,61;19,63;24,41;4,80;0,81;4,69;32,54;-1,78;1,61;10,34;4,84;7,40;0,47;0,53;0,33;5,64;13,63;;63,83;6,60;;40.651.223.669,00
SU;18,72;4,44;23,11;0,94;0,41;61,60;4,52;4,99;25,56;35,05;9,49;0,35;1,15;77,40;-0,47;1,04;4,08;1,76;2,56;0,43;0,57;0,35;-3,30;;;19,86;0,81;;27.789.918.624,00
SUN;37,59;8,79;7,46;;0,68;9,79;5,28;3,80;5,37;9,60;4,23;;0,28;11,19;-0,86;1,39;;9,08;22,17;0,00;0,86;2,39;-2,93;19,50;;0,00;5,04;;3.748.092.153,00
SUNS;15,88;7,56;10,40;1,00;0,43;100,00;116,19;102,02;9,13;6,51;-2,62;-0,29;10,61;;-0,43;;9,62;4,12;7,17;0,43;0,57;0,04;-1,24;67,79;;15,87;1,53;;254.858.120,00
SVBI;12,46;1,85;15,97;1,42;0,14;0,00;28,29;19,23;10,86;-20,74;-31,60;-4,14;3,07;;-0,14;;8,91;0,88;9,60;0,10;0,90;0,05;5,47;25,44;;8,76;0,78;;160.289.178,00
SWBI;22,45;1,03;4,27;4,04;2,41;42,39;30,39;23,80;3,35;3,11;-0,23;-0,28;1,02;7,55;-6,05;2,13;94,62;56,46;81,10;0,60;0,40;2,37;7,94;21,82;;5,54;5,25;;1.073.830.335,00
SWI;17,47;25,35;22,34;0,94;0,50;73,24;4,29;12,01;62,51;94,66;33,13;0,50;2,68;28,77;-0,56;1,22;4,23;2,24;-2,11;0,53;0,47;0,19;;;;18,81;0,79;;2.760.679.280,00
SWK;191,10;1,51;17,53;2,81;1,30;36,05;14,20;10,60;13,08;14,66;1,60;0,34;1,86;27,00;-1,79;1,21;16,02;7,41;13,31;0,46;0,54;0,70;5,40;6,02;;68,03;10,90;;31.096.427.922,00
SWKS;183,01;1,13;21,30;6,04;4,04;49,58;32,65;29,84;19,46;18,50;-0,96;-0,30;6,36;7,66;-10,20;7,82;28,36;18,95;21,93;0,67;0,33;0,64;0,59;0,41;;30,29;8,59;;30.206.653.659,00
SWM;37,96;4,64;18,89;1,83;0,49;26,83;8,61;5,16;11,32;22,82;11,52;1,86;0,98;3,57;-0,65;2,37;9,68;2,61;4,49;0,27;0,73;0,51;7,05;-1,24;;20,76;2,01;;1.192.553.825,00
SWX;71,61;3,25;16,02;1,49;0,47;77,63;13,04;7,74;9,51;16,41;6,90;1,08;1,24;-15,93;-0,53;0,79;9,28;2,92;6,34;0,31;0,66;0,38;6,01;10,93;;48,18;4,47;;4.232.269.308,00
SXT;88,19;1,77;32,12;3,93;2,19;32,27;11,72;8,55;23,42;26,30;2,84;0,48;2,74;7,26;-3,75;3,60;12,25;6,81;9,06;0,56;0,44;0,80;-0,65;0,50;;22,40;2,74;;3.720.275.825,00
SYBT;53,90;2,00;24,22;2,20;0,24;0,00;33,10;27,71;20,28;-0,62;-20,90;-2,27;6,71;;-0,24;;9,09;0,97;8,16;0,11;0,89;0,04;8,46;9,62;;24,49;2,23;;1.433.071.640,00
SYF;47,38;1,86;8,24;1,90;0,29;0,00;31,02;21,03;5,58;3,55;-2,04;-0,69;1,73;;-0,29;;23,08;3,56;18,13;0,15;0,85;0,17;3,88;-8,96;;24,92;5,75;;26.998.040.349,00
SYX;35,16;7,00;20,28;12,42;3,54;34,68;8,17;6,36;15,77;15,50;-0,27;-0,21;1,29;17,13;-11,94;1,42;61,24;17,44;60,11;0,28;0,72;2,74;-14,76;;;2,83;1,73;;1.326.203.520,84
SYY;77,35;2,35;-161,39;28,37;1,80;18,19;0,70;-0,56;127,83;153,04;25,22;5,60;0,90;8,65;-3,79;1,65;-17,58;-1,11;1,85;0,06;0,94;2,00;1,67;-20,69;;2,73;-0,48;;39.590.228.405,00
T;27,56;7,55;-93,39;1,21;0,36;51,75;4,82;-1,20;23,18;42,96;19,78;1,03;1,12;-10,22;-0,41;0,77;-1,30;-0,39;2,01;0,30;0,70;0,32;3,19;;;22,73;-0,30;;196.778.400.000,00
TAC;9,89;1,43;-9,10;1,00;0,36;52,17;-7,08;-18,15;-23,32;-39,77;-16,45;0,71;1,65;3,89;-0,45;1,93;-11,05;-3,96;-2,70;0,36;0,64;0,22;-1,48;;;9,84;-1,09;;2.680.190.000,00
TACO;8,58;1,40;14,23;1,43;0,42;58,62;5,76;4,24;10,46;13,91;3,45;0,47;0,60;-4,75;-0,43;0,23;10,06;2,95;7,75;0,29;0,71;0,70;3,01;;;5,99;0,60;;312.246.792,00
TAIT;4,46;3,59;12,58;1,90;1,75;48,43;26,65;26,59;12,55;9,17;-3,38;-0,51;3,34;2,51;-7,83;9,98;15,11;13,93;15,11;0,92;0,08;0,52;3,37;;;2,35;0,35;;26.118.652,00
TAK;16,97;4,12;11,63;1,11;0,46;129,97;77,41;14,69;2,21;3,60;1,39;0,70;1,71;7,05;-0,58;1,51;9,52;3,99;27,07;0,42;0,58;0,27;14,04;38,61;;15,34;1,46;;53.371.651.230,00
TANNI;27,65;7,46;15,46;0,61;0,11;25,13;1,18;0,44;5,76;8,13;-0,83;-0,09;0,07;1,08;-0,15;1,69;3,92;0,74;5,34;0,19;0,81;1,67;-3,56;;;45,64;1,79;;627.544.720,00
TANNL;26,28;7,61;14,70;0,58;0,11;25,13;1,18;0,44;5,47;8,13;-0,83;-0,09;0,06;1,02;-0,15;1,69;3,92;0,74;5,34;0,19;0,81;1,67;-3,56;;;45,64;1,79;;627.544.720,00
TANNZ;26,54;7,54;14,84;0,58;0,11;25,13;1,18;0,44;5,53;8,13;-0,83;-0,09;0,07;1,03;-0,15;1,69;3,92;0,74;5,34;0,19;0,81;1,67;-3,56;;;45,64;1,79;;627.544.720,00
TAST;3,95;10,38;-14,04;0,75;0,12;46,18;1,45;-0,91;8,78;26,89;18,06;1,55;0,13;-4,44;-0,12;0,71;-5,36;-0,83;1,67;0,15;0,85;0,91;16,12;;;5,25;-0,28;;203.555.795,00
TBKCP;28,01;6,55;6,19;0,89;0,12;0,00;38,27;27,29;4,41;9,71;-3,25;-0,65;1,69;;-0,12;;14,34;1,89;13,42;0,13;0,87;0,07;23,70;17,69;;31,55;4,52;;2.066.071.191,00
