TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
INEP4;2,65;;-1,15;-0,17;0,30;-29,09;-7.532,48;-11.248,91;-1,71;-4,83;-3,09;;128,99;-0,22;-0,40;0,17;-14,79;-25,85;15,41;-1,75;2,75;0,00;-55,72;;3.459.634,89;-15,63;-2,31;0,04;445.199.406,40
INNT3;0,00;;0,00;0,00;0,00;19,98;0,14;-6,12;0,00;340,86;340,86;3,10;0,00;0,00;0,00;1,37;-39,07;-2,55;-2,34;0,07;0,93;0,42;37,50;;;0,62;-0,24;0,00;0,00
INTB3;29,76;0,55;20,48;5,37;3,31;30,04;16,18;17,44;22,07;20,92;-1,14;-0,28;3,57;5,99;-18,15;3,08;26,23;16,15;18,43;0,62;0,38;0,93;;;47.685.145,39;5,54;1,45;0,08;9.749.706.633,60
IRBR3;5,24;;-6,60;1,58;0,30;-10,12;-15,34;-11,83;-5,09;-5,09;;;0,78;-3,69;-0,87;0,89;-23,89;-4,54;;0,19;0,81;0,38;17,75;;114.391.670,68;3,32;-0,79;0,00;6.643.745.339,68
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;11,57;2,71;8,71;1,59;1,23;34,02;167,26;150,62;7,85;7,94;0,13;0,03;13,13;17,35;-1,41;2,16;18,27;14,09;16,23;0,77;0,18;0,09;3,78;-3,97;1.331.766,84;7,27;1,33;0,15;96.871.450.567,30
ITSA4;11,49;2,73;8,65;1,58;1,22;34,02;167,26;150,62;7,79;7,94;0,13;0,03;13,03;17,23;-1,40;2,16;18,27;14,09;16,23;0,77;0,18;0,09;3,78;-3,97;289.033.333,26;7,27;1,33;0,15;96.871.450.567,30
ITUB3;28,54;2,46;10,06;1,95;0,14;69,90;22,63;15,24;6,78;7,07;;;1,53;;-0,15;;19,39;1,42;;0,07;0,92;0,09;6,04;-10,45;24.950.817,89;14,62;2,84;0,22;291.682.343.054,97
ITUB4;30,99;2,26;10,93;2,12;0,16;69,90;22,63;15,24;7,36;7,07;;;1,67;;-0,16;;19,39;1,42;;0,07;0,92;0,09;6,04;-10,45;985.558.768,61;14,62;2,84;0,24;291.682.343.054,97
JALL3;9,52;1,46;8,47;2,47;0,81;56,30;48,52;19,36;3,38;4,23;0,85;0,62;1,64;2,59;-1,66;2,58;29,15;9,57;22,85;0,33;0,67;0,49;;;8.038.187,87;3,85;1,12;0,03;2.805.516.306,32
JBDU3;11,00;;-7,18;0,92;0,29;;;;-7,25;-6,11;-0,82;0,10;;-2,35;-0,29;0,00;-12,88;-4,04;-11,54;0,31;0,69;0,00;;;1.955.911,71;11,90;-1,53;-0,01;40.320.648,25
JBDU4;6,55;;-4,27;0,55;0,17;;;;-4,32;-6,11;-0,82;0,10;;-1,40;-0,17;0,00;-12,88;-4,04;-11,54;0,31;0,69;0,00;;;2.883.774,79;11,90;-1,53;-0,01;40.320.648,25
JBSS3;31,78;6,35;5,88;1,90;0,46;16,61;7,10;4,42;3,66;6,09;2,43;1,26;0,26;3,60;-0,77;1,48;32,41;7,88;13,59;0,24;0,74;1,78;10,65;-1,92;366.500.893,32;16,69;5,41;0,00;79.803.894.770,60
JFEN3;2,52;;-1,78;-0,65;0,21;268,81;6.496,46;5.724,19;-1,57;-4,94;-3,37;;;-2,27;-1,35;0,90;-36,44;-11,74;-280,83;-0,32;1,41;0,00;-44,72;;2.189.449,63;-3,88;-1,41;0,02;265.113.613,80
JHSF3;6,89;4,03;5,34;1,11;0,59;73,03;57,67;49,22;4,56;5,16;0,60;0,15;2,63;2,75;-0,86;3,14;20,76;11,02;15,84;0,53;0,46;0,22;13,16;42,24;34.169.803,32;6,21;1,29;0,10;4.728.085.792,17
JOPA3;32,50;2,63;13,92;0,64;0,17;22,91;5,22;1,40;3,74;8,31;4,55;0,78;0,20;0,48;-0,51;2,05;4,62;1,19;3,04;0,26;0,66;0,85;8,16;5,14;18.713,59;50,48;2,33;-1,55;345.701.514,18
JOPA4;46,01;2,05;19,71;0,91;0,23;22,91;5,22;1,40;5,30;8,31;4,55;0,78;0,28;0,68;-0,72;2,05;4,62;1,19;3,04;0,26;0,66;0,85;8,16;5,14;54.077,50;50,48;2,33;-2,20;345.701.514,18
JPSA3;31,39;0,36;10,54;1,52;0,38;54,63;47,40;37,51;8,34;14,28;5,94;1,08;3,95;2,63;-0,49;2,82;14,41;3,61;1,47;0,25;0,51;0,10;1,23;;9.553.842,11;20,67;2,98;0,07;2.758.841.171,86
JSLG3;10,74;1,25;15,54;2,39;0,52;-551,67;309,99;306,17;15,35;26,93;11,59;1,80;47,57;2,65;-0,81;2,29;15,37;3,38;2,60;0,22;0,78;0,01;-13,95;22,94;6.609.219,47;4,50;0,69;-0,80;3.007.104.177,72
KEPL3;50,36;3,93;21,01;2,35;1,34;22,36;10,16;7,83;16,20;12,15;-4,06;-0,59;1,65;5,37;-3,85;1,62;11,19;6,36;11,17;0,57;0,43;0,81;-1,00;61,09;10.406.563,55;21,41;2,40;1,09;1.528.474.093,80
KLBN11;26,67;;13,93;5,62;0,78;39,63;27,42;15,46;7,86;12,78;4,92;3,52;2,15;3,60;-1,18;2,79;40,32;5,62;8,48;0,14;0,83;0,36;16,01;;164.262.637,89;4,75;1,91;-0,08;29.965.839.960,50
KLBN3;6,39;;16,69;6,73;0,94;39,63;27,42;15,46;9,41;12,78;4,92;3,52;2,58;4,31;-1,42;2,79;40,32;5,62;8,48;0,14;0,83;0,36;16,01;;1.433.391,71;0,95;0,38;-0,09;29.965.839.960,50
KLBN4;5,06;;13,22;5,33;0,74;39,63;27,42;15,46;7,45;12,78;4,92;3,52;2,04;3,42;-1,12;2,79;40,32;5,62;8,48;0,14;0,83;0,36;16,01;;5.219.965,42;0,95;0,38;-0,07;29.965.839.960,50
KRSA3;7,50;;237,25;13,51;1,95;28,61;17,79;5,36;71,46;87,80;16,34;3,09;12,72;11,92;-2,99;1,89;5,69;0,82;3,46;0,14;0,85;0,15;;;3.780.370,00;0,56;0,03;;5.630.038.815,00
LAME3;5,64;3,81;19,62;1,63;0,25;33,36;4,66;2,19;9,23;13,32;3,91;0,69;0,43;0,80;-0,61;2,05;8,31;1,25;3,19;0,15;0,63;0,57;3,50;37,33;40.902.859,87;3,46;0,29;-2,48;10.841.555.059,86
LAME4;5,81;3,70;20,21;1,68;0,25;33,36;4,66;2,19;9,51;13,32;3,91;0,69;0,44;0,82;-0,63;2,05;8,31;1,25;3,19;0,15;0,63;0,57;3,50;37,33;209.595.924,26;3,46;0,29;-2,56;10.841.555.059,86
LAND3;14,98;;-187,77;2,14;1,56;-21,52;-231,16;-157,61;-128,02;-135,77;-7,75;0,13;295,93;-20,31;-1,61;0,31;-1,14;-0,83;-1,70;0,73;0,27;0,01;;;995.374,06;7,01;-0,08;;1.441.479.890,76
LAVV3;6,76;1,53;8,12;1,10;0,77;41,76;32,20;28,98;7,31;3,53;-3,78;-0,57;2,35;1,26;-3,13;5,24;13,49;9,48;12,57;0,70;0,25;0,33;;;9.631.810,08;6,17;0,83;0,03;1.450.889.687,52
LCAM3;25,74;1,41;23,37;2,87;0,94;29,45;19,65;11,05;13,14;18,18;5,03;1,10;2,58;173,37;-1,17;1,03;12,28;4,01;6,89;0,33;0,67;0,36;51,17;83,45;80.766.774,26;8,97;1,10;0,18;13.094.695.039,14
LEVE3;37,80;2,46;11,05;3,09;1,79;29,41;18,17;13,75;8,36;8,31;-0,05;-0,02;1,52;6,38;-3,96;2,05;27,95;16,18;27,06;0,58;0,42;1,18;-0,25;-6,62;18.186.143,32;12,24;3,42;0,04;4.850.061.300,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;15,45;2,86;10,83;0,69;0,20;22,67;13,83;3,69;2,89;6,06;3,17;0,75;0,40;0,97;-0,33;2,23;6,34;1,87;8,20;0,29;0,71;0,51;3,68;78,83;25.542.261,37;22,50;1,43;-0,19;5.755.979.755,80
LINX3;37,40;1,51;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;105.252.650,44;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;68,07;2,97;31,03;3,91;3,39;;;;34,14;30,44;-3,70;-0,42;;11,82;-5,53;3,85;12,61;10,92;10,88;0,87;0,13;0,00;;53,51;23.826,00;17,40;2,19;-1,57;800.835.994,23
LJQQ3;20,67;0,42;41,83;7,55;1,59;41,09;10,18;4,90;20,14;19,03;-1,11;-0,42;2,05;4,56;-5,48;1,96;18,06;3,80;17,27;0,21;0,79;0,78;;;41.127.849,34;2,74;0,49;0,22;3.871.289.860,23
LLIS3;2,77;;-0,10;1,04;0,09;46,63;-67,48;-270,22;-0,40;-3,79;-3,39;8,85;0,27;1,34;-0,12;1,38;-1.046,39;-89,50;-28,12;0,09;0,91;0,33;-12,82;;4.700.643,92;2,66;-27,80;0,00;190.716.796,33
LOGG3;27,15;1,20;9,64;0,85;0,59;98,73;285,54;196,79;6,64;8,01;1,36;0,18;18,97;5,11;-0,74;2,47;8,86;6,16;7,25;0,69;0,30;0,03;8,78;52,67;11.487.227,29;31,79;2,82;0,05;2.773.621.031,10
LOGN3;15,84;;10,57;4,21;0,77;21,50;18,59;12,49;7,10;10,46;3,36;1,99;1,32;3,22;-1,33;2,33;39,80;7,31;11,50;0,18;0,82;0,59;4,71;;9.857.934,05;3,77;1,50;-0,05;1.676.523.847,68
LPSB3;3,98;;30,59;3,18;1,48;85,36;30,82;9,00;8,93;6,93;-2,00;-0,71;2,75;5,77;-2,65;2,40;10,41;4,84;29,88;0,47;0,55;0,54;-3,97;;3.543.445,97;1,25;0,13;-0,14;587.267.431,38
LREN3;39,32;0,94;112,82;3,78;1,88;56,35;5,60;3,51;70,60;66,15;-4,45;-0,24;3,95;4,63;-5,25;2,74;3,35;1,67;3,49;0,50;0,50;0,48;4,17;13,62;327.328.103,42;10,40;0,35;-1,42;35.332.323.745,04
LTEL3B;86,61;2,02;13,82;5,80;5,51;;;;13,75;13,62;-0,13;-0,05;;672,26;-5,85;1,16;41,95;39,87;42,02;0,95;0,05;0,00;;;;14,94;6,27;-0,53;18.664.056.853,83
LUPA3;5,87;;2,25;1,41;0,34;24,49;3,88;102,37;59,38;98,67;39,29;0,94;2,30;1,49;-0,57;2,40;62,83;15,31;-0,16;0,24;0,76;0,15;-27,27;;13.908.623,24;4,15;2,61;-0,01;167.164.104,87
LUXM3;0,00;;0,00;0,00;0,00;27,28;15,78;10,44;0,00;12,81;-0,06;-0,01;0,00;0,00;0,00;1,81;12,16;7,73;11,45;0,64;0,36;0,74;7,04;-0,09;;18,54;2,25;0,00;227.666.880,00
LUXM4;78,56;2,05;34,86;4,24;2,70;27,28;15,78;10,44;23,06;12,81;-0,06;-0,01;3,64;24,53;-3,57;1,81;12,16;7,73;11,45;0,64;0,36;0,74;7,04;-0,09;21.776,52;18,54;2,25;-1,88;227.666.880,00
LVTC3;23,74;;27,90;9,21;1,41;29,74;13,95;6,75;13,50;19,23;5,73;3,91;1,88;235,20;-2,82;1,01;33,00;5,04;11,59;0,15;0,85;0,75;;;16.540.684,43;2,58;0,85;;1.527.171.908,14
LWSA3;24,97;0,13;1.230,10;4,98;3,65;44,31;6,57;1,96;366,59;322,57;-44,02;-0,60;24,07;8,02;-8,76;4,54;0,40;0,30;0,83;0,73;0,27;0,15;;;160.061.995,92;5,02;0,02;-49,85;14.721.851.852,84
MAPT3;37,00;;-220,77;-5,79;43,98;;;;-222,22;-251,93;0,00;;;-3.090,83;-43,98;0,00;-2,62;-19,92;2,60;-7,60;8,60;0,00;;;14.800,00;-6,39;-0,17;13,54;38.545.982,60
MAPT4;46,79;;-279,19;-7,32;55,62;;;;-281,01;-251,93;0,00;;;-3.908,65;-55,62;0,00;-2,62;-19,92;2,60;-7,60;8,60;0,00;;;49.947,11;-6,39;-0,17;17,12;38.545.982,60
MATD3;21,50;;75,17;5,14;3,12;37,96;22,05;12,54;42,74;36,56;-6,18;-0,74;9,43;5,02;-11,27;7,08;6,84;4,15;7,22;0,61;0,39;0,33;;;16.104.045,00;4,18;0,29;;7.633.727.499,50
MBLY3;11,70;;-19,38;1,83;1,36;39,76;-6,95;-9,09;-25,35;-18,15;7,20;-0,52;1,76;2,11;-7,67;4,62;-9,44;-7,02;-6,47;0,74;0,26;0,77;;;3.407.327,58;6,39;-0,60;-0,23;1.245.931.876,80
MDIA3;33,07;1,69;17,75;1,69;1,09;28,97;6,38;8,77;24,39;24,97;0,59;0,04;1,56;3,95;-1,86;2,97;9,54;6,13;4,44;0,64;0,36;0,70;9,43;4,81;34.838.582,18;19,53;1,86;-2,14;11.210.730.000,00
MDNE3;8,21;;10,97;0,67;0,30;30,82;9,15;9,01;10,80;10,76;-0,04;0,00;0,99;1,29;-0,52;2,20;6,08;2,73;4,39;0,45;0,55;0,30;-8,09;;2.908.766,37;12,31;0,75;-0,08;697.105.968,75
MEAL3;3,83;;-13,90;0,94;0,40;29,25;-4,11;-5,62;-19,02;-21,69;-2,67;0,13;0,78;3,36;-0,55;1,82;-6,79;-2,90;-4,18;0,43;0,57;0,52;-6,51;;14.608.266,97;4,06;-0,28;0,17;1.096.795.299,90
MELK3;5,13;0,12;24,22;0,92;0,58;22,74;7,50;7,24;23,37;10,93;-12,45;-0,49;1,75;0,97;-5,07;3,08;3,79;2,39;2,62;0,63;0,34;0,33;;;3.124.875,97;5,59;0,21;-1,60;1.066.882.719,33
MERC3;25,67;;88,96;1,86;1,43;80,04;12,60;10,17;71,80;53,12;;;9,04;5,22;-2,50;2,80;2,09;1,61;;0,77;0,23;0,16;-30,32;;15.952,86;13,78;0,29;-1,70;342.041.218,40
MERC4;10,31;5,01;35,73;0,75;0,58;80,04;12,60;10,17;28,84;53,12;;;3,63;2,10;-1,00;2,80;2,09;1,61;;0,77;0,23;0,16;-30,32;;12.747,86;13,78;0,29;-0,68;342.041.218,40
MGEL3;19,13;;0,50;-0,42;0,19;16,83;27,74;30,24;0,55;3,61;3,11;;0,15;0,44;-0,64;2,42;-83,26;37,13;34,68;-0,45;1,45;1,23;5,03;;;-45,91;38,22;0,00;102.717.831,59
MGEL4;17,00;;0,44;-0,37;0,17;16,83;27,74;30,24;0,48;3,61;3,11;;0,13;0,40;-0,57;2,42;-83,26;37,13;34,68;-0,45;1,45;1,23;5,03;;208.439,22;-45,91;38,22;0,00;102.717.831,59
MGLU3;19,55;0,21;167,36;17,96;5,21;25,37;4,13;2,19;88,58;88,97;0,39;0,08;3,66;28,49;-14,38;1,40;10,73;3,11;14,60;0,29;0,71;1,42;26,58;;548.867.652,74;1,09;0,12;1,51;130.475.269.878,40
MILS3;7,85;1,34;54,80;1,79;1,33;46,02;11,96;5,94;27,22;25,58;-1,64;-0,11;3,26;4,80;-2,20;3,38;3,27;2,43;3,47;0,74;0,26;0,41;-2,55;;12.860.473,29;4,37;0,14;-0,27;1.979.524.530,50
MLAS3;9,40;;16,10;4,21;1,44;33,41;14,78;12,85;14,00;15,68;1,68;0,50;2,07;3,34;-15,49;1,91;26,17;8,97;16,47;0,34;0,66;0,70;;;48.155.821,08;2,23;0,58;;7.713.068.715,00
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;6.294.058,38;-129,88;-6,46;0,03;90.834.562,00
MNDL3;61,43;;4,45;-1,18;0,13;36,42;13,15;5,40;1,83;4,82;3,00;;0,24;-0,25;-0,19;0,38;-26,57;2,92;57,77;-0,11;1,11;0,54;4,94;;130.480,21;-52,00;13,81;-0,02;152.362.371,80
MNPR3;10,93;;21,13;-0,21;0,31;25,02;13,68;1,28;1,98;2,00;0,02;;0,27;-0,20;-0,56;0,22;-0,99;1,48;-7,65;-1,49;2,49;1,15;4,62;;638.891,95;-52,24;0,52;-0,18;77.604.093,00
MOAR3;411,00;3,02;7,74;3,48;2,26;-1,70;669,48;592,49;6,85;6,64;-0,21;-0,11;45,86;12,30;-3,12;2,98;44,94;29,19;32,84;0,65;0,35;0,05;94,65;;1.165.555,28;118,16;53,10;-0,01;5.035.251.831,00
MODL11;16,06;0,40;50,08;2,74;0,62;120,12;32,34;20,69;32,04;32,04;;;10,36;;-0,96;;5,46;1,23;;0,23;0,77;0,06;;;10.678.338,71;5,87;0,32;;3.769.817.333,33
MODL3;6,69;0,32;62,59;3,42;0,77;120,12;32,34;20,69;40,03;32,04;;;12,95;;-1,20;;5,46;1,23;;0,23;0,77;0,06;;;347.196,47;1,96;0,11;;3.769.817.333,33
MODL4;4,77;0,45;44,63;2,44;0,55;120,12;32,34;20,69;28,54;32,04;;;9,23;;-0,85;;5,46;1,23;;0,23;0,77;0,06;;;636.592,34;1,96;0,11;;3.769.817.333,33
MOSI3;12,21;0,01;37,51;2,32;2,16;90,83;14,56;18,11;46,65;30,38;-16,27;-0,81;6,79;2,83;-12,45;13,23;6,17;5,76;3,70;0,93;0,07;0,32;;;19.379.617,74;5,27;0,33;;1.545.734.473,80
MOVI3;19,10;1,67;13,72;2,70;0,49;33,19;23,26;12,47;7,36;11,31;3,95;1,45;1,71;1,60;-0,90;2,95;19,70;3,55;6,11;0,18;0,82;0,28;27,48;10,21;56.707.076,55;7,06;1,39;0,01;6.919.969.842,60
MRFG3;20,91;0,98;3,74;3,45;0,33;16,79;11,11;5,30;1,78;3,64;1,85;3,58;0,20;2,65;-0,67;1,33;92,26;8,84;19,48;0,10;0,87;1,67;28,12;;137.899.116,92;6,05;5,59;0,03;14.456.544.880,83
MRSA3B;42,00;0,69;16,39;2,97;1,29;35,36;37,55;21,10;9,21;9,53;1,01;0,33;3,46;-23,08;-1,48;0,70;18,12;7,86;15,18;0,43;0,57;0,37;2,59;7,78;6.693,25;14,14;2,56;0,10;13.218.328.809,00
MRSA5B;45,43;0,70;17,73;3,21;1,39;35,36;37,55;21,10;9,96;9,53;1,01;0,33;3,74;-24,97;-1,61;0,70;18,12;7,86;15,18;0,43;0,57;0,37;2,59;7,78;6.557,50;14,14;2,56;0,10;13.218.328.809,00
MRSA6B;35,00;0,90;13,66;2,47;1,07;35,36;37,55;21,10;7,67;9,53;1,01;0,33;2,88;-19,23;-1,24;0,70;18,12;7,86;15,18;0,43;0,57;0,37;2,59;7,78;7.000,00;14,14;2,56;0,08;13.218.328.809,00
MRVE3;13,57;6,25;9,69;1,13;0,34;27,41;11,53;9,81;8,24;12,93;4,69;0,64;0,95;1,28;-0,66;2,26;11,66;3,54;5,96;0,30;0,68;0,36;6,89;0,85;59.269.462,53;12,01;1,40;0,34;6.552.614.197,81
MSPA3;48,31;;-8,21;0,38;0,22;26,91;-39,25;-30,29;-6,34;-7,31;-1,03;0,06;2,49;14,06;-0,24;1,38;-4,63;-2,72;-7,07;0,59;0,41;0,09;-2,17;;96.997,00;127,10;-5,88;0,27;306.862.787,95
MSPA4;45,00;;-7,65;0,35;0,21;26,91;-39,25;-30,29;-5,91;-7,31;-1,03;0,06;2,32;13,10;-0,22;1,38;-4,63;-2,72;-7,07;0,59;0,41;0,09;-2,17;;9.000,00;127,10;-5,88;0,25;306.862.787,95
MSRO3;702,50;;5.280,90;341,95;70,87;34,49;18,87;3,21;899,61;907,14;7,54;2,86;169,76;-432,79;-88,20;0,55;6,48;1,34;8,06;0,21;0,79;0,42;14,18;;;2,05;0,13;9,81;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;11,57;5,69;2,30;0,00;16,07;14,76;;0,00;0,00;0,00;0,68;-7,70;2,38;9,46;-0,31;1,31;1,03;0,14;;;-116,33;8,95;0,00;7.005.411,84
MTIG4;43,54;;4,86;-0,37;0,12;11,57;5,69;2,30;1,96;16,07;14,76;;0,11;-0,43;-0,26;0,68;-7,70;2,38;9,46;-0,31;1,31;1,03;0,14;;49.209,86;-116,33;8,95;-0,06;7.005.411,84
MTRE3;10,01;4,47;19,89;1,08;0,78;34,61;10,49;9,72;18,41;10,87;-7,54;-0,44;1,93;1,47;-2,95;3,67;5,42;3,94;4,53;0,73;0,27;0,41;;;7.842.943,05;9,28;0,50;0,07;1.058.805.948,20
MTSA3;64,50;2,52;11,35;1,97;1,42;29,37;14,06;11,16;9,01;6,58;-0,39;-0,09;1,27;2,71;-6,22;3,13;17,32;12,55;12,73;0,72;0,28;1,12;10,62;28,09;9.450,00;32,82;5,68;0,37;456.385.672,50
MTSA4;37,50;4,78;6,60;1,14;0,83;29,37;14,06;11,16;5,24;6,58;-0,39;-0,09;0,74;1,58;-3,62;3,13;17,32;12,55;12,73;0,72;0,28;1,12;10,62;28,09;133.646,66;32,82;5,68;0,22;456.385.672,50
MULT3;21,80;2,09;15,31;2,05;1,22;74,32;92,29;82,34;13,66;15,78;2,13;0,32;12,60;12,95;-1,47;2,25;13,41;7,99;9,55;0,60;0,40;0,10;0,31;21,64;131.209.869,47;10,62;1,42;0,23;13.096.587.075,00
MWET3;41,00;;0,51;-1,68;0,38;14,17;43,58;83,25;0,98;1,24;0,57;;0,43;-4,37;-0,65;0,83;-328,58;73,69;-3.731,67;-0,22;1,23;0,89;-0,73;;63.161,00;-24,37;80,07;0,00;57.761.284,20
MWET4;21,60;;0,27;-0,89;0,20;14,17;43,58;83,25;0,52;1,24;0,57;;0,22;-2,30;-0,34;0,83;-328,58;73,69;-3.731,67;-0,22;1,23;0,89;-0,73;;413.325,68;-24,37;80,07;0,00;57.761.284,20
MYPK3;15,25;;19,91;0,65;0,18;11,54;6,33;1,01;3,17;8,61;5,44;1,12;0,20;1,64;-0,34;1,30;3,27;0,89;4,76;0,27;0,71;0,88;5,05;;21.889.714,71;23,41;0,77;-0,12;2.344.223.915,25
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;44,54;39,13;9,53;0,00;4,29;4,29;14,36;0,00;0,00;0,00;2,96;81,56;3,16;10,74;0,04;0,86;0,33;24,40;;;23,13;18,86;0,00;0,00
NEMO5;52,97;;2,81;2,29;0,09;44,54;39,13;9,53;0,68;4,29;4,29;14,36;0,27;0,63;-0,11;2,96;81,56;3,16;10,74;0,04;0,86;0,33;24,40;;;23,13;18,86;-0,02;0,00
NEMO6;0,00;;0,00;0,00;0,00;44,54;39,13;9,53;0,00;4,29;4,29;14,36;0,00;0,00;0,00;2,96;81,56;3,16;10,74;0,04;0,86;0,33;24,40;;;23,13;18,86;0,00;0,00
NEOE3;17,00;3,09;5,40;0,92;0,28;24,54;17,80;10,20;3,10;7,18;4,08;1,21;0,55;6,91;-0,35;1,24;16,99;5,11;9,84;0,30;0,69;0,50;16,97;50,84;34.486.651,32;18,51;3,15;0,07;20.634.553.216,00
NGRD3;5,95;0,21;61,48;3,03;2,12;65,71;16,95;10,10;36,64;30,66;-5,98;-0,49;6,21;4,46;-5,32;4,71;4,93;3,44;4,70;0,70;0,30;0,34;;;21.186.703,39;1,96;0,10;0,47;1.420.040.863,50
NINJ3;18,09;;-39,72;2,98;2,71;92,40;-46,51;-44,33;-37,86;-24,28;13,57;-1,07;17,61;3,00;-608,55;11,10;-7,50;-6,83;-7,92;0,91;0,09;0,15;;;4.557.850,76;6,07;-0,46;;908.563.249,17
NORD3;15,81;;-89,40;-0,74;6,03;90,84;81,80;-64,59;70,59;95,72;25,13;;57,74;-2,23;-6,51;0,03;-0,83;-6,75;-1,43;-8,12;9,12;0,10;;;106.200,72;-21,27;-0,18;0,08;104.685.693,66
NRTQ3;0,00;;0,00;0,00;0,00;32,16;20,16;13,79;0,00;0,03;0,03;0,01;0,00;0,00;0,00;3,44;19,68;14,02;17,43;0,71;0,29;1,02;9,55;6,53;;14,30;2,81;0,00;0,00
NTCO3;54,07;;116,73;2,83;1,27;64,69;3,44;1,54;52,37;56,69;4,32;0,23;1,80;15,29;-1,90;1,34;2,43;1,09;2,77;0,45;0,55;0,71;36,13;;356.892.381,45;19,08;0,46;-0,74;74.564.462.407,73
NUTR3;230,00;;7,76;1,58;0,41;15,72;6,91;3,76;4,22;5,19;0,96;0,36;0,29;1,17;-0,99;2,45;20,31;5,24;23,12;0,26;0,74;1,39;16,61;;23.000,00;145,97;29,65;-0,09;29.427.120,00
ODER4;188,07;0,09;16,38;6,56;3,83;33,19;23,12;20,57;14,57;15,00;0,43;0,19;3,37;8,72;-14,56;2,48;40,05;23,39;22,96;0,58;0,42;1,14;8,36;;37.500,00;28,68;11,48;0,07;2.122.766.025,42
ODPV3;13,15;4,62;19,15;6,43;3,46;59,28;28,91;20,46;13,55;12,61;-0,94;-0,44;3,92;-1.056,32;-5,43;0,99;33,56;18,06;32,30;0,54;0,46;0,88;7,15;10,22;12.693.897,63;2,05;0,69;1,26;6.986.526.514,80
OFSA3;28,61;2,14;13,01;2,56;1,45;51,02;17,90;14,03;10,20;11,32;1,12;0,28;1,83;3,31;-3,58;3,82;19,69;11,17;14,12;0,57;0,43;0,80;6,45;5,33;910.647,08;11,16;2,20;0,10;1.543.481.061,66
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;1,16;;-2,15;1,18;0,09;26,23;-37,34;-71,79;-4,14;-19,17;-14,95;4,25;1,55;0,39;-0,22;1,67;-54,69;-4,28;-15,96;0,08;0,92;0,06;-19,43;;130.589.959,50;0,98;-0,54;0,03;7.033.059.593,96
OIBR4;1,96;;-3,64;1,99;0,16;26,23;-37,34;-71,79;-7,00;-19,17;-14,95;4,25;2,61;0,67;-0,38;1,67;-54,69;-4,28;-15,96;0,08;0,92;0,06;-19,43;;3.292.698,39;0,98;-0,54;0,04;7.033.059.593,96
OMGE3;34,14;;-62,33;1,91;0,65;36,76;37,22;-7,29;12,21;21,78;9,57;1,50;4,54;13,72;-0,74;1,75;-3,06;-1,05;5,14;0,34;0,63;0,14;50,40;62,86;22.989.955,97;17,88;-0,55;-0,05;6.700.597.542,90
